filepath,object_raw,object_normalized,date_token
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.109.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.110.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.111.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.112.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.113.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.114.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.115.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.116.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.117.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.118.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.119.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.120.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.121.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.122.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.123.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.124.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.125.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.126.fits.gz,Landolt RU 149,LANDOLT RU 149,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.127.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.128.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.129.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.130.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.131.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.132.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.133.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.134.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.135.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.136.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.137.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.138.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.139.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.140.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.141.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.142.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.143.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.144.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.145.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.146.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.147.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.148.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.149.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.150.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.151.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.152.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.153.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.154.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.155.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.156.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.157.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.158.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.159.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.160.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.161.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.162.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.163.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.164.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.165.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.166.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.167.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.168.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.169.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.170.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.171.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.172.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.173.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.174.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.175.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.176.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.177.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.178.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.179.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.180.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.181.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.182.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.183.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.184.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.185.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.186.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.187.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.188.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.189.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.190.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.191.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.192.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.193.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.194.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.195.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.196.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.197.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.198.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.199.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.200.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.201.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.202.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.203.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.204.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.205.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.206.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.207.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.208.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.209.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.210.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.211.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.212.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.213.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.214.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.215.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.216.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.217.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.218.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.219.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.220.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.221.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.222.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.223.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.224.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.225.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.226.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.227.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.228.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.229.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.230.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.231.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.232.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.233.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.234.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.235.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.236.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.237.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.238.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.239.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.240.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.241.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.242.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.243.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.244.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.245.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.246.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.247.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.248.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.249.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.250.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160325/20160325.251.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.000.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.001.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.002.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.003.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.004.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.005.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.006.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.007.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.008.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.009.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.010.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.011.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.012.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.013.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.014.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.015.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.016.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.017.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.018.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.019.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.020.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.021.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.022.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.023.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.024.fits.gz,Bias,BIAS,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.025.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.026.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.027.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.028.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.029.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.030.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.031.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.032.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.033.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.034.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.035.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.036.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.037.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.038.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.039.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.040.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.041.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.042.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.043.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.044.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.045.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.046.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.047.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.048.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.049.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.050.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.051.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.052.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.053.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.054.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.055.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.056.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.057.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.058.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.059.fits.gz,flat,FLAT,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.060.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.061.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.062.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.063.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.064.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.065.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.066.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.067.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.068.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.069.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.070.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.071.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.072.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.073.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.074.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.075.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.076.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.077.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.078.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.079.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.080.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.081.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.082.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.083.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.084.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.085.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.086.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.087.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.088.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.089.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.090.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.091.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.092.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.093.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.094.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.095.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.096.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.097.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.098.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.099.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.100.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.101.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.102.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.103.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.104.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.105.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.106.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.107.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.108.fits.gz,Focus12,FOCUS12,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.109.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.110.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.111.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.112.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.113.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.114.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.115.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.116.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.117.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.118.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.119.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.120.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.121.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.122.fits.gz,W Corvi,W CORVI,
/Users/aidandombrosky/Desktop/ROBO_data/20160326/20160326.123.fits.gz,W Corvi,W CORVI,
